Sub	Trial	img1	img2	pos_ran	RT	Reaction
gbh-m	90.000000	10.000000	15.000000	2.000000	717.452	1.000000
gbh-m	91.000000	10.000000	12.000000	1.000000	975.372	1.000000
gbh-m	92.000000	2.000000	8.000000	1.000000	938.581	0.000000
gbh-m	93.000000	3.000000	12.000000	2.000000	988.274	0.000000
gbh-m	94.000000	1.000000	20.000000	2.000000	1343.419	1.000000
gbh-m	95.000000	1.000000	2.000000	2.000000	1131.438	0.000000
gbh-m	96.000000	12.000000	15.000000	2.000000	590.751	1.000000
gbh-m	97.000000	6.000000	16.000000	2.000000	555.221	0.000000
gbh-m	98.000000	8.000000	17.000000	2.000000	1021.623	1.000000
gbh-m	99.000000	9.000000	18.000000	2.000000	552.871	1.000000
gbh-m	100.000000	1.000000	13.000000	2.000000	590.809	0.000000
gbh-m	101.000000	7.000000	18.000000	1.000000	587.954	0.000000
gbh-m	102.000000	4.000000	14.000000	2.000000	522.017	0.000000
gbh-m	103.000000	8.000000	12.000000	1.000000	823.926	0.000000
gbh-m	104.000000	7.000000	14.000000	2.000000	820.100	1.000000
gbh-m	105.000000	11.000000	16.000000	2.000000	517.862	0.000000
gbh-m	106.000000	5.000000	15.000000	1.000000	624.746	0.000000
gbh-m	107.000000	6.000000	11.000000	1.000000	657.581	0.000000
gbh-m	108.000000	4.000000	18.000000	2.000000	548.998	1.000000
gbh-m	109.000000	8.000000	11.000000	2.000000	585.905	0.000000
gbh-m	110.000000	5.000000	20.000000	2.000000	1793.980	1.000000
gbh-m	111.000000	4.000000	13.000000	1.000000	714.755	1.000000
gbh-m	112.000000	2.000000	9.000000	1.000000	1401.132	1.000000
gbh-m	113.000000	6.000000	9.000000	2.000000	865.058	0.000000
gbh-m	114.000000	4.000000	15.000000	2.000000	2389.721	0.000000
gbh-m	115.000000	5.000000	14.000000	2.000000	1457.950	0.000000
gbh-m	116.000000	5.000000	6.000000	1.000000	2843.844	0.000000
gbh-m	117.000000	16.000000	20.000000	1.000000	1522.288	1.000000
gbh-m	118.000000	8.000000	14.000000	1.000000	1044.306	1.000000
gbh-m	119.000000	7.000000	13.000000	1.000000	1180.397	1.000000
gbh-m	120.000000	2.000000	19.000000	2.000000	1378.869	1.000000
gbh-m	121.000000	2.000000	20.000000	1.000000	652.087	1.000000
gbh-m	122.000000	19.000000	20.000000	1.000000	510.879	0.000000
gbh-m	123.000000	2.000000	11.000000	2.000000	545.917	1.000000
gbh-m	124.000000	2.000000	17.000000	1.000000	896.977	1.000000
gbh-m	125.000000	10.000000	19.000000	2.000000	784.781	1.000000
gbh-m	126.000000	5.000000	19.000000	1.000000	1062.471	1.000000
gbh-m	127.000000	2.000000	7.000000	1.000000	1486.315	0.000000
gbh-m	128.000000	2.000000	16.000000	2.000000	1098.605	0.000000
gbh-m	129.000000	14.000000	17.000000	2.000000	1270.292	1.000000
gbh-m	130.000000	3.000000	20.000000	2.000000	1254.067	0.000000
gbh-m	131.000000	9.000000	15.000000	2.000000	836.052	1.000000
gbh-m	132.000000	1.000000	19.000000	2.000000	1216.940	0.000000
gbh-m	133.000000	4.000000	7.000000	2.000000	1103.373	0.000000
gbh-m	134.000000	7.000000	15.000000	1.000000	900.231	0.000000
gbh-m	135.000000	13.000000	19.000000	2.000000	587.020	0.000000
gbh-m	136.000000	4.000000	12.000000	2.000000	632.585	0.000000
gbh-m	137.000000	14.000000	19.000000	2.000000	755.731	1.000000
gbh-m	138.000000	8.000000	15.000000	1.000000	598.303	0.000000
gbh-m	139.000000	1.000000	3.000000	1.000000	744.622	1.000000
gbh-m	140.000000	1.000000	12.000000	2.000000	622.941	0.000000
gbh-m	141.000000	11.000000	20.000000	1.000000	637.955	1.000000
gbh-m	142.000000	3.000000	6.000000	1.000000	1450.414	0.000000
gbh-m	143.000000	5.000000	18.000000	1.000000	754.844	0.000000
gbh-m	144.000000	8.000000	18.000000	2.000000	586.485	1.000000
gbh-m	145.000000	7.000000	17.000000	1.000000	1322.012	1.000000
gbh-m	146.000000	7.000000	19.000000	1.000000	987.267	1.000000
gbh-m	147.000000	3.000000	5.000000	2.000000	551.710	0.000000
gbh-m	148.000000	6.000000	10.000000	1.000000	824.078	1.000000
gbh-m	149.000000	7.000000	9.000000	2.000000	559.654	0.000000
gbh-m	150.000000	14.000000	16.000000	1.000000	635.544	1.000000
gbh-m	151.000000	2.000000	12.000000	1.000000	907.099	1.000000
gbh-m	152.000000	5.000000	16.000000	1.000000	667.539	1.000000
gbh-m	153.000000	9.000000	12.000000	1.000000	631.299	1.000000
gbh-m	154.000000	2.000000	10.000000	2.000000	1142.408	1.000000
gbh-m	155.000000	1.000000	11.000000	2.000000	663.768	1.000000
gbh-m	156.000000	10.000000	16.000000	1.000000	1525.419	0.000000
gbh-m	157.000000	10.000000	17.000000	1.000000	1248.388	0.000000
gbh-m	158.000000	1.000000	18.000000	2.000000	708.113	1.000000
gbh-m	159.000000	2.000000	6.000000	1.000000	632.997	0.000000
gbh-m	160.000000	3.000000	10.000000	2.000000	944.631	0.000000
gbh-m	161.000000	6.000000	7.000000	2.000000	718.383	1.000000
gbh-m	162.000000	12.000000	17.000000	2.000000	789.490	1.000000
gbh-m	163.000000	9.000000	11.000000	2.000000	988.604	1.000000
gbh-m	164.000000	1.000000	15.000000	2.000000	973.173	1.000000
gbh-m	165.000000	1.000000	10.000000	2.000000	753.207	1.000000
gbh-m	166.000000	8.000000	16.000000	1.000000	715.766	0.000000
gbh-m	167.000000	3.000000	4.000000	2.000000	630.613	1.000000
gbh-m	168.000000	14.000000	20.000000	1.000000	542.769	0.000000
gbh-m	169.000000	18.000000	20.000000	2.000000	754.761	0.000000
gbh-m	170.000000	2.000000	18.000000	1.000000	591.672	0.000000
gbh-m	171.000000	2.000000	3.000000	1.000000	1141.739	0.000000
gbh-m	172.000000	8.000000	10.000000	2.000000	785.983	0.000000
gbh-m	173.000000	7.000000	11.000000	2.000000	755.972	1.000000
gbh-m	174.000000	1.000000	7.000000	2.000000	2583.909	0.000000
gbh-m	175.000000	15.000000	19.000000	1.000000	1411.984	1.000000
gbh-m	176.000000	8.000000	9.000000	2.000000	716.978	0.000000
gbh-m	177.000000	1.000000	17.000000	2.000000	1300.836	0.000000
gbh-m	178.000000	3.000000	17.000000	1.000000	1145.706	0.000000
gbh-m	179.000000	9.000000	17.000000	1.000000	1062.495	1.000000
gbh-m	180.000000	12.000000	14.000000	1.000000	1731.485	1.000000
gbh-m	181.000000	12.000000	19.000000	1.000000	793.811	0.000000
gbh-m	182.000000	13.000000	20.000000	1.000000	587.122	1.000000
gbh-m	183.000000	3.000000	15.000000	1.000000	1338.127	0.000000
gbh-m	184.000000	10.000000	14.000000	1.000000	1257.094	1.000000
gbh-m	185.000000	12.000000	13.000000	2.000000	709.249	1.000000
gbh-m	186.000000	2.000000	4.000000	2.000000	674.092	1.000000
gbh-m	187.000000	6.000000	12.000000	1.000000	1609.254	0.000000
gbh-m	188.000000	12.000000	16.000000	1.000000	1519.721	0.000000
gbh-m	189.000000	11.000000	19.000000	1.000000	754.234	1.000000
gbh-m	190.000000	15.000000	20.000000	1.000000	747.220	1.000000
