Sub	Trial	img1	img2	pos_ran	RT	Reaction
guoyang	91.000000	5.000000	12.000000	2.000000	10545.435	1.000000
guoyang	92.000000	6.000000	13.000000	2.000000	7389.708	0.000000
guoyang	93.000000	2.000000	11.000000	2.000000	5142.526	1.000000
guoyang	94.000000	2.000000	9.000000	2.000000	5490.479	1.000000
guoyang	95.000000	3.000000	13.000000	2.000000	5788.948	1.000000
guoyang	96.000000	6.000000	9.000000	1.000000	1383.336	1.000000
guoyang	97.000000	18.000000	20.000000	2.000000	4464.371	1.000000
guoyang	98.000000	8.000000	14.000000	2.000000	5325.813	1.000000
guoyang	99.000000	1.000000	12.000000	2.000000	3953.352	1.000000
guoyang	100.000000	11.000000	20.000000	2.000000	9148.420	1.000000
guoyang	101.000000	3.000000	9.000000	2.000000	1456.702	1.000000
guoyang	102.000000	2.000000	4.000000	1.000000	1877.361	0.000000
guoyang	103.000000	6.000000	10.000000	1.000000	2359.292	1.000000
guoyang	104.000000	6.000000	7.000000	1.000000	3359.908	1.000000
guoyang	105.000000	10.000000	17.000000	1.000000	5088.851	1.000000
guoyang	106.000000	5.000000	6.000000	1.000000	3786.900	0.000000
guoyang	107.000000	9.000000	16.000000	1.000000	5306.527	1.000000
guoyang	108.000000	2.000000	15.000000	1.000000	2438.947	0.000000
guoyang	109.000000	13.000000	16.000000	2.000000	5845.927	0.000000
guoyang	110.000000	6.000000	18.000000	2.000000	5435.639	0.000000
guoyang	111.000000	7.000000	15.000000	2.000000	2577.312	1.000000
guoyang	112.000000	3.000000	15.000000	1.000000	3352.399	0.000000
guoyang	113.000000	4.000000	14.000000	1.000000	5646.111	0.000000
guoyang	114.000000	4.000000	12.000000	2.000000	1463.587	0.000000
guoyang	115.000000	2.000000	18.000000	1.000000	6769.682	0.000000
guoyang	116.000000	3.000000	18.000000	1.000000	2811.678	0.000000
guoyang	117.000000	1.000000	14.000000	1.000000	4058.488	0.000000
guoyang	118.000000	13.000000	18.000000	1.000000	7420.090	1.000000
guoyang	119.000000	3.000000	7.000000	2.000000	3493.787	1.000000
guoyang	120.000000	5.000000	9.000000	1.000000	4625.462	0.000000
guoyang	121.000000	7.000000	14.000000	2.000000	2550.177	1.000000
guoyang	122.000000	4.000000	6.000000	2.000000	2337.366	0.000000
guoyang	123.000000	5.000000	7.000000	2.000000	1594.788	1.000000
guoyang	124.000000	5.000000	19.000000	2.000000	2841.384	1.000000
guoyang	125.000000	6.000000	19.000000	1.000000	3088.129	1.000000
guoyang	126.000000	9.000000	13.000000	1.000000	4195.311	0.000000
guoyang	127.000000	4.000000	7.000000	1.000000	1749.261	1.000000
guoyang	128.000000	10.000000	12.000000	2.000000	3006.001	0.000000
guoyang	129.000000	3.000000	20.000000	1.000000	4438.756	0.000000
guoyang	130.000000	1.000000	5.000000	1.000000	4565.750	0.000000
guoyang	131.000000	12.000000	17.000000	1.000000	6156.960	1.000000
guoyang	132.000000	2.000000	8.000000	1.000000	2284.104	0.000000
guoyang	133.000000	6.000000	8.000000	2.000000	5314.911	0.000000
guoyang	134.000000	2.000000	17.000000	2.000000	9524.110	1.000000
guoyang	135.000000	10.000000	18.000000	2.000000	2664.273	0.000000
guoyang	136.000000	7.000000	18.000000	2.000000	5213.370	0.000000
guoyang	137.000000	4.000000	8.000000	2.000000	11107.425	0.000000
guoyang	138.000000	13.000000	15.000000	1.000000	1658.195	1.000000
guoyang	139.000000	7.000000	19.000000	1.000000	2389.482	0.000000
guoyang	140.000000	3.000000	17.000000	2.000000	7285.771	0.000000
guoyang	141.000000	13.000000	14.000000	2.000000	3705.703	1.000000
guoyang	142.000000	1.000000	18.000000	2.000000	4870.780	0.000000
guoyang	143.000000	19.000000	20.000000	1.000000	2332.403	1.000000
guoyang	144.000000	11.000000	14.000000	1.000000	5050.403	0.000000
guoyang	145.000000	1.000000	8.000000	1.000000	6132.234	0.000000
guoyang	146.000000	4.000000	11.000000	2.000000	7015.621	1.000000
guoyang	147.000000	8.000000	13.000000	2.000000	2929.136	1.000000
guoyang	148.000000	1.000000	20.000000	1.000000	6307.349	0.000000
guoyang	149.000000	1.000000	2.000000	1.000000	2461.444	0.000000
guoyang	150.000000	3.000000	11.000000	2.000000	2977.374	1.000000
guoyang	151.000000	2.000000	19.000000	1.000000	1810.508	0.000000
guoyang	152.000000	11.000000	15.000000	2.000000	12600.047	1.000000
guoyang	153.000000	1.000000	19.000000	1.000000	1402.727	0.000000
guoyang	154.000000	1.000000	7.000000	2.000000	6058.058	1.000000
guoyang	155.000000	9.000000	15.000000	1.000000	5065.988	0.000000
guoyang	156.000000	4.000000	19.000000	2.000000	4206.237	1.000000
guoyang	157.000000	3.000000	16.000000	2.000000	5142.333	0.000000
guoyang	158.000000	2.000000	14.000000	1.000000	1679.824	0.000000
guoyang	159.000000	6.000000	14.000000	1.000000	1923.835	1.000000
guoyang	160.000000	9.000000	17.000000	2.000000	2733.726	0.000000
guoyang	161.000000	8.000000	12.000000	1.000000	13828.130	1.000000
guoyang	162.000000	8.000000	9.000000	2.000000	3123.145	0.000000
guoyang	163.000000	1.000000	10.000000	1.000000	1795.625	0.000000
guoyang	164.000000	4.000000	17.000000	2.000000	5217.589	0.000000
guoyang	165.000000	3.000000	6.000000	1.000000	3472.375	0.000000
guoyang	166.000000	6.000000	15.000000	1.000000	1804.487	1.000000
guoyang	167.000000	2.000000	20.000000	1.000000	2917.530	0.000000
guoyang	168.000000	1.000000	13.000000	2.000000	2361.148	1.000000
