Sub	Trial	img1	img2	pos_ran	RT	Reaction
xuwei	91.000000	12.000000	17.000000	2.000000	2147.860	1.000000
xuwei	92.000000	4.000000	10.000000	2.000000	1330.070	0.000000
xuwei	93.000000	1.000000	13.000000	2.000000	1136.212	1.000000
xuwei	94.000000	3.000000	7.000000	2.000000	1038.498	0.000000
xuwei	95.000000	1.000000	18.000000	1.000000	2767.732	1.000000
xuwei	96.000000	10.000000	15.000000	2.000000	1646.087	0.000000
xuwei	97.000000	5.000000	15.000000	1.000000	2336.905	0.000000
xuwei	98.000000	1.000000	3.000000	2.000000	1649.272	0.000000
xuwei	99.000000	2.000000	17.000000	2.000000	2155.983	0.000000
xuwei	100.000000	8.000000	12.000000	1.000000	928.953	1.000000
xuwei	101.000000	14.000000	19.000000	1.000000	1752.377	0.000000
xuwei	102.000000	2.000000	4.000000	1.000000	1285.280	0.000000
xuwei	103.000000	9.000000	14.000000	1.000000	1085.454	0.000000
xuwei	104.000000	12.000000	13.000000	1.000000	3159.479	0.000000
xuwei	105.000000	7.000000	9.000000	2.000000	1532.579	1.000000
xuwei	106.000000	3.000000	18.000000	2.000000	1451.986	0.000000
xuwei	107.000000	5.000000	18.000000	2.000000	2470.788	0.000000
xuwei	108.000000	7.000000	8.000000	1.000000	1529.041	0.000000
xuwei	109.000000	8.000000	16.000000	2.000000	1808.579	0.000000
xuwei	110.000000	5.000000	17.000000	2.000000	1875.928	0.000000
xuwei	111.000000	15.000000	20.000000	1.000000	1428.359	0.000000
xuwei	112.000000	6.000000	9.000000	2.000000	3590.545	0.000000
xuwei	113.000000	1.000000	15.000000	2.000000	1498.822	1.000000
xuwei	114.000000	14.000000	17.000000	2.000000	1963.701	0.000000
xuwei	115.000000	5.000000	13.000000	1.000000	3537.847	0.000000
xuwei	116.000000	3.000000	11.000000	1.000000	2808.936	0.000000
xuwei	117.000000	11.000000	15.000000	2.000000	1756.488	1.000000
xuwei	118.000000	5.000000	9.000000	1.000000	2788.065	1.000000
xuwei	119.000000	7.000000	11.000000	1.000000	8434.813	0.000000
xuwei	120.000000	7.000000	16.000000	2.000000	1949.770	1.000000
xuwei	121.000000	9.000000	10.000000	2.000000	1701.614	1.000000
xuwei	122.000000	13.000000	18.000000	1.000000	2501.828	1.000000
xuwei	123.000000	7.000000	10.000000	2.000000	1913.340	1.000000
xuwei	124.000000	1.000000	17.000000	2.000000	1384.840	0.000000
xuwei	125.000000	15.000000	17.000000	1.000000	4141.605	0.000000
xuwei	126.000000	17.000000	20.000000	1.000000	1947.421	0.000000
xuwei	127.000000	3.000000	10.000000	2.000000	2218.960	0.000000
xuwei	128.000000	1.000000	11.000000	1.000000	2149.291	1.000000
xuwei	129.000000	13.000000	16.000000	1.000000	2236.696	1.000000
xuwei	130.000000	1.000000	20.000000	1.000000	2423.707	0.000000
xuwei	131.000000	10.000000	18.000000	2.000000	2001.868	0.000000
xuwei	132.000000	4.000000	18.000000	1.000000	1901.432	1.000000
xuwei	133.000000	15.000000	16.000000	2.000000	4958.273	0.000000
xuwei	134.000000	11.000000	19.000000	2.000000	2668.444	1.000000
xuwei	135.000000	5.000000	16.000000	2.000000	1654.507	1.000000
xuwei	136.000000	1.000000	2.000000	1.000000	2210.037	0.000000
xuwei	137.000000	1.000000	10.000000	1.000000	3078.147	0.000000
xuwei	138.000000	4.000000	6.000000	2.000000	5040.361	0.000000
xuwei	139.000000	9.000000	13.000000	1.000000	2796.336	0.000000
xuwei	140.000000	7.000000	14.000000	2.000000	1800.493	1.000000
xuwei	141.000000	11.000000	12.000000	2.000000	3973.471	0.000000
xuwei	142.000000	1.000000	6.000000	1.000000	2243.713	0.000000
xuwei	143.000000	17.000000	18.000000	2.000000	3669.354	0.000000
xuwei	144.000000	15.000000	19.000000	2.000000	1374.409	1.000000
xuwei	145.000000	1.000000	12.000000	2.000000	4771.203	1.000000
xuwei	146.000000	11.000000	18.000000	2.000000	2394.472	0.000000
xuwei	147.000000	8.000000	17.000000	2.000000	1629.879	0.000000
xuwei	148.000000	8.000000	18.000000	1.000000	2231.514	1.000000
xuwei	149.000000	8.000000	15.000000	1.000000	3107.718	0.000000
xuwei	150.000000	6.000000	16.000000	1.000000	3515.850	0.000000
xuwei	151.000000	2.000000	9.000000	1.000000	2449.758	0.000000
xuwei	152.000000	9.000000	19.000000	1.000000	2395.216	0.000000
xuwei	153.000000	10.000000	19.000000	1.000000	4094.191	0.000000
xuwei	154.000000	8.000000	9.000000	1.000000	2510.524	1.000000
xuwei	155.000000	8.000000	10.000000	2.000000	3094.883	1.000000
xuwei	156.000000	2.000000	6.000000	2.000000	1087.865	0.000000
xuwei	157.000000	1.000000	16.000000	1.000000	1607.928	0.000000
xuwei	158.000000	3.000000	8.000000	2.000000	2571.567	1.000000
xuwei	159.000000	7.000000	17.000000	2.000000	1369.794	0.000000
xuwei	160.000000	3.000000	4.000000	1.000000	1446.629	0.000000
xuwei	161.000000	10.000000	11.000000	1.000000	4475.540	0.000000
xuwei	162.000000	4.000000	8.000000	1.000000	2221.564	1.000000
xuwei	163.000000	4.000000	17.000000	2.000000	2017.053	0.000000
xuwei	164.000000	4.000000	19.000000	2.000000	2133.290	1.000000
xuwei	165.000000	3.000000	19.000000	2.000000	1772.146	1.000000
xuwei	166.000000	6.000000	18.000000	2.000000	2009.668	0.000000
xuwei	167.000000	6.000000	13.000000	1.000000	5443.749	1.000000
xuwei	168.000000	9.000000	17.000000	2.000000	2319.088	0.000000
xuwei	169.000000	1.000000	7.000000	1.000000	1142.002	0.000000
xuwei	170.000000	2.000000	5.000000	1.000000	3130.176	1.000000
xuwei	171.000000	4.000000	15.000000	1.000000	1409.758	1.000000
xuwei	172.000000	5.000000	10.000000	2.000000	2309.939	1.000000
xuwei	173.000000	2.000000	7.000000	2.000000	2677.422	0.000000
xuwei	174.000000	10.000000	13.000000	1.000000	2797.093	1.000000
xuwei	175.000000	10.000000	14.000000	2.000000	1674.058	1.000000
xuwei	176.000000	1.000000	5.000000	1.000000	2290.934	0.000000
xuwei	177.000000	2.000000	18.000000	2.000000	2049.798	0.000000
xuwei	178.000000	4.000000	20.000000	1.000000	2035.452	1.000000
xuwei	179.000000	2.000000	8.000000	1.000000	3605.612	1.000000
xuwei	180.000000	8.000000	13.000000	2.000000	3145.947	0.000000
xuwei	181.000000	14.000000	20.000000	2.000000	3711.540	0.000000
xuwei	182.000000	16.000000	17.000000	2.000000	2310.750	1.000000
xuwei	183.000000	3.000000	14.000000	1.000000	1656.859	0.000000
xuwei	184.000000	11.000000	13.000000	2.000000	6186.944	0.000000
xuwei	185.000000	6.000000	10.000000	1.000000	3096.327	0.000000
xuwei	186.000000	15.000000	18.000000	1.000000	3280.648	0.000000
xuwei	187.000000	7.000000	19.000000	1.000000	2368.264	0.000000
xuwei	188.000000	9.000000	12.000000	1.000000	4181.190	1.000000
xuwei	189.000000	5.000000	8.000000	2.000000	2523.589	0.000000
xuwei	190.000000	16.000000	20.000000	1.000000	1436.002	0.000000
