Sub	Trial	img1	img2	pos_ran	RT	Reaction
lijiaofeng	84.000000	4.000000	11.000000	1.000000	1451.819	1.000000
lijiaofeng	85.000000	6.000000	13.000000	1.000000	3945.666	0.000000
lijiaofeng	86.000000	1.000000	18.000000	2.000000	2747.120	0.000000
lijiaofeng	87.000000	10.000000	13.000000	1.000000	1837.633	1.000000
lijiaofeng	88.000000	10.000000	18.000000	2.000000	2109.437	0.000000
lijiaofeng	89.000000	10.000000	16.000000	2.000000	2129.903	1.000000
lijiaofeng	90.000000	5.000000	8.000000	1.000000	2797.448	0.000000
lijiaofeng	91.000000	12.000000	17.000000	2.000000	1803.061	0.000000
lijiaofeng	92.000000	7.000000	15.000000	2.000000	1473.203	1.000000
lijiaofeng	93.000000	13.000000	14.000000	2.000000	1533.535	1.000000
lijiaofeng	94.000000	13.000000	15.000000	2.000000	1771.798	1.000000
lijiaofeng	95.000000	6.000000	17.000000	1.000000	1526.336	0.000000
lijiaofeng	96.000000	5.000000	15.000000	1.000000	1414.294	0.000000
lijiaofeng	97.000000	5.000000	18.000000	2.000000	1400.591	0.000000
lijiaofeng	98.000000	6.000000	18.000000	2.000000	3095.927	1.000000
lijiaofeng	99.000000	12.000000	16.000000	1.000000	1886.567	0.000000
lijiaofeng	100.000000	14.000000	17.000000	1.000000	1437.378	1.000000
lijiaofeng	101.000000	15.000000	20.000000	1.000000	1758.418	0.000000
lijiaofeng	102.000000	4.000000	15.000000	1.000000	1608.050	1.000000
lijiaofeng	103.000000	2.000000	9.000000	2.000000	2849.775	0.000000
lijiaofeng	104.000000	6.000000	11.000000	1.000000	2203.065	0.000000
lijiaofeng	105.000000	18.000000	19.000000	2.000000	1476.594	1.000000
lijiaofeng	106.000000	1.000000	11.000000	2.000000	1786.094	0.000000
lijiaofeng	107.000000	11.000000	19.000000	2.000000	2064.682	1.000000
lijiaofeng	108.000000	5.000000	6.000000	1.000000	2088.705	1.000000
lijiaofeng	109.000000	7.000000	18.000000	2.000000	1859.623	0.000000
lijiaofeng	110.000000	2.000000	8.000000	2.000000	1465.820	1.000000
lijiaofeng	111.000000	4.000000	12.000000	2.000000	1376.575	0.000000
lijiaofeng	112.000000	9.000000	10.000000	1.000000	1992.261	0.000000
lijiaofeng	113.000000	1.000000	17.000000	2.000000	2980.790	0.000000
lijiaofeng	114.000000	9.000000	16.000000	2.000000	2995.330	1.000000
lijiaofeng	115.000000	12.000000	19.000000	1.000000	1855.448	0.000000
lijiaofeng	116.000000	3.000000	10.000000	1.000000	1663.578	1.000000
lijiaofeng	117.000000	12.000000	13.000000	2.000000	3830.323	0.000000
lijiaofeng	118.000000	3.000000	20.000000	1.000000	3212.108	1.000000
lijiaofeng	119.000000	1.000000	10.000000	1.000000	2940.421	0.000000
lijiaofeng	120.000000	5.000000	13.000000	1.000000	2672.977	0.000000
lijiaofeng	121.000000	2.000000	4.000000	1.000000	1366.588	0.000000
lijiaofeng	122.000000	6.000000	19.000000	1.000000	1504.480	0.000000
lijiaofeng	123.000000	10.000000	19.000000	2.000000	1983.614	1.000000
lijiaofeng	124.000000	9.000000	19.000000	2.000000	1673.679	1.000000
lijiaofeng	125.000000	7.000000	20.000000	1.000000	1979.165	0.000000
lijiaofeng	126.000000	3.000000	6.000000	1.000000	1704.319	1.000000
lijiaofeng	127.000000	4.000000	14.000000	1.000000	2736.956	1.000000
lijiaofeng	128.000000	13.000000	20.000000	1.000000	1774.633	1.000000
lijiaofeng	129.000000	3.000000	8.000000	1.000000	1411.584	0.000000
lijiaofeng	130.000000	5.000000	19.000000	2.000000	1358.704	1.000000
lijiaofeng	131.000000	7.000000	16.000000	1.000000	1111.245	0.000000
lijiaofeng	132.000000	17.000000	19.000000	2.000000	1185.735	1.000000
lijiaofeng	133.000000	1.000000	9.000000	2.000000	1754.314	0.000000
lijiaofeng	134.000000	6.000000	16.000000	2.000000	1339.039	1.000000
lijiaofeng	135.000000	15.000000	19.000000	2.000000	2026.413	1.000000
lijiaofeng	136.000000	2.000000	18.000000	2.000000	2595.910	1.000000
lijiaofeng	137.000000	10.000000	15.000000	2.000000	2605.840	1.000000
lijiaofeng	138.000000	3.000000	19.000000	2.000000	2069.787	1.000000
lijiaofeng	139.000000	11.000000	17.000000	1.000000	2173.027	0.000000
lijiaofeng	140.000000	1.000000	16.000000	1.000000	1911.916	0.000000
lijiaofeng	141.000000	5.000000	16.000000	1.000000	2008.935	1.000000
lijiaofeng	142.000000	7.000000	10.000000	2.000000	1985.698	1.000000
lijiaofeng	143.000000	18.000000	20.000000	2.000000	2286.275	0.000000
lijiaofeng	144.000000	8.000000	20.000000	1.000000	2621.688	1.000000
lijiaofeng	145.000000	9.000000	15.000000	1.000000	2476.475	0.000000
lijiaofeng	146.000000	1.000000	13.000000	2.000000	3020.262	0.000000
lijiaofeng	147.000000	2.000000	20.000000	2.000000	2988.588	0.000000
lijiaofeng	148.000000	7.000000	17.000000	1.000000	3596.836	0.000000
lijiaofeng	149.000000	1.000000	12.000000	2.000000	2708.399	1.000000
lijiaofeng	150.000000	2.000000	12.000000	2.000000	3283.534	0.000000
lijiaofeng	151.000000	3.000000	13.000000	1.000000	2927.265	1.000000
lijiaofeng	152.000000	3.000000	11.000000	1.000000	2427.047	0.000000
lijiaofeng	153.000000	15.000000	16.000000	1.000000	2486.697	0.000000
lijiaofeng	154.000000	2.000000	5.000000	2.000000	2139.528	1.000000
lijiaofeng	155.000000	12.000000	20.000000	2.000000	2416.664	0.000000
lijiaofeng	156.000000	15.000000	17.000000	2.000000	2536.951	0.000000
lijiaofeng	157.000000	1.000000	6.000000	2.000000	2603.455	0.000000
lijiaofeng	158.000000	3.000000	9.000000	1.000000	2642.167	1.000000
lijiaofeng	159.000000	5.000000	17.000000	1.000000	2636.224	0.000000
lijiaofeng	160.000000	11.000000	14.000000	2.000000	1934.934	1.000000
lijiaofeng	161.000000	14.000000	20.000000	1.000000	1452.958	1.000000
lijiaofeng	162.000000	14.000000	19.000000	1.000000	2569.622	1.000000
lijiaofeng	163.000000	6.000000	12.000000	2.000000	1898.208	1.000000
lijiaofeng	164.000000	4.000000	9.000000	2.000000	2287.756	0.000000
lijiaofeng	165.000000	7.000000	9.000000	1.000000	2017.794	0.000000
lijiaofeng	166.000000	1.000000	20.000000	2.000000	1539.163	1.000000
lijiaofeng	167.000000	1.000000	14.000000	1.000000	1157.823	0.000000
lijiaofeng	168.000000	4.000000	17.000000	1.000000	1680.897	1.000000
lijiaofeng	169.000000	5.000000	11.000000	1.000000	1983.329	0.000000
lijiaofeng	170.000000	4.000000	5.000000	1.000000	1553.229	1.000000
lijiaofeng	171.000000	6.000000	10.000000	2.000000	2771.489	0.000000
lijiaofeng	172.000000	2.000000	16.000000	2.000000	1314.381	1.000000
lijiaofeng	173.000000	2.000000	11.000000	1.000000	1881.429	0.000000
lijiaofeng	174.000000	16.000000	19.000000	2.000000	1265.769	1.000000
lijiaofeng	175.000000	1.000000	3.000000	1.000000	1465.030	1.000000
lijiaofeng	176.000000	11.000000	20.000000	1.000000	2066.271	0.000000
lijiaofeng	177.000000	3.000000	15.000000	2.000000	1634.072	1.000000
lijiaofeng	178.000000	11.000000	15.000000	1.000000	1705.412	0.000000
lijiaofeng	179.000000	2.000000	10.000000	1.000000	1521.692	0.000000
lijiaofeng	180.000000	8.000000	19.000000	1.000000	1499.554	1.000000
lijiaofeng	181.000000	17.000000	20.000000	1.000000	2083.079	0.000000
lijiaofeng	182.000000	9.000000	14.000000	1.000000	1377.402	0.000000
lijiaofeng	183.000000	6.000000	7.000000	2.000000	1676.493	0.000000
lijiaofeng	184.000000	14.000000	16.000000	2.000000	2179.558	0.000000
lijiaofeng	185.000000	2.000000	17.000000	2.000000	2280.624	0.000000
lijiaofeng	186.000000	14.000000	15.000000	2.000000	1515.944	0.000000
lijiaofeng	187.000000	5.000000	14.000000	1.000000	1594.568	0.000000
lijiaofeng	188.000000	3.000000	14.000000	1.000000	1350.650	0.000000
lijiaofeng	189.000000	10.000000	17.000000	1.000000	1466.891	1.000000
lijiaofeng	190.000000	9.000000	20.000000	2.000000	1388.679	0.000000
